"From (address)"|"From (display)"|"Sent on behalf of (address)"|"Date Sent"|"Subject"|"Body"|"Body HTML"
|"Monica Gerson"||"8/13/2014 9:13:58 AM"|"Stifel Nicolaus Initiates Priceline With Buy"|"Analysts at Stifel Nicolaus initiated coverage on shares of Priceline Group (NASDAQ: 

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/initiation/~4/6tq4K1MGI2c> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/initiation/~3/6tq4K1MGI2c/stifel-nicolaus-initiates-priceline-with-buy> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/initiation?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>Analysts at Stifel Nicolaus initiated coverage on shares of Priceline Group (NASDAQ: <a class=""ticker"" ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/initiation/~4/6tq4K1MGI2c"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/initiation/~3/6tq4K1MGI2c/stifel-nicolaus-initiates-priceline-with-buy"">View article...</A></p></body></html>"
|"Monica Gerson"||"8/13/2014 8:05:20 AM"|"Maxim Group Initiates KEYW Holding At Buy"|"Analysts at Maxim Group initiated coverage on shares of The KEYW Holding (NASDAQ: 

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/initiation/~4/r9Tx4CzxyWE> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/initiation/~3/r9Tx4CzxyWE/maxim-group-initiates-keyw-holding-at-buy> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/initiation?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>Analysts at Maxim Group initiated coverage on shares of The KEYW Holding (NASDAQ: <a class=""ticker"" ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/initiation/~4/r9Tx4CzxyWE"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/initiation/~3/r9Tx4CzxyWE/maxim-group-initiates-keyw-holding-at-buy"">View article...</A></p></body></html>"
|"Monica Gerson"||"8/13/2014 7:44:16 AM"|"Leerink Swann Initiates ITC Holdings With Outperform"|"Analysts at Leerink Swann initiated coverage on shares of ITC Holdings (NYSE: ITC <http://feeds.benzinga.com/stock/itc#NYSE> ) ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/initiation/~4/7nDjYC8jV6I> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/initiation/~3/7nDjYC8jV6I/leerink-swann-initiates-itc-holdings-with-outperform> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/initiation?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>Analysts at Leerink Swann initiated coverage on shares of ITC Holdings (NYSE: <a class=""ticker"" href=""/stock/itc#NYSE"">ITC</a>) ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/initiation/~4/7nDjYC8jV6I"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/initiation/~3/7nDjYC8jV6I/leerink-swann-initiates-itc-holdings-with-outperform"">View article...</A></p></body></html>"
|"Monica Gerson"||"8/13/2014 7:34:23 AM"|"RBC Capital Initiates Mobileye At Outperform"|"Analysts at RBC Capital initiated coverage on Mobileye (NYSE: ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/initiation/~4/_2-pNNZ4nIQ> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/initiation/~3/_2-pNNZ4nIQ/rbc-capital-initiates-mobileye-at-outperform> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/initiation?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>Analysts at RBC Capital initiated coverage on Mobileye (NYSE: ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/initiation/~4/_2-pNNZ4nIQ"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/initiation/~3/_2-pNNZ4nIQ/rbc-capital-initiates-mobileye-at-outperform"">View article...</A></p></body></html>"
|"Luke Jacobi"||"8/13/2014 11:02:04 AM"|"Stifel: The Good & Bad For Twitter's Advertising Business"|"Twitter (NYSE: TWTR <http://feeds.benzinga.com/stock/twtr#NYSE> ) ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/initiation/~4/PaLDKEkK0e8> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/initiation/~3/PaLDKEkK0e8/stifel-the-good-bad-for-twitters-advertising-business> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/initiation?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>  <strong>Twitter</strong> (NYSE: <a class=""ticker"" href=""/stock/twtr#NYSE"">TWTR</a>) ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/initiation/~4/PaLDKEkK0e8"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/initiation/~3/PaLDKEkK0e8/stifel-the-good-bad-for-twitters-advertising-business"">View article...</A></p></body></html>"
|"John Seward"||"8/13/2014 8:12:02 PM"|"Credit Suisse Initiates Coverage On General Motors"|"General Motors (NYSE: GM <http://feeds.benzinga.com/stock/gm#NYSE> ) gets too much credit from Wall Street and shares ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/initiation/~4/-CUgSnS0NTY> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/initiation/~3/-CUgSnS0NTY/credit-suisse-initiates-coverage-on-general-motors> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/initiation?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>  <strong>General Motors </strong>(NYSE: <a class=""ticker"" href=""/stock/gm#NYSE"">GM</a>) gets too much credit from Wall Street and shares ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/initiation/~4/-CUgSnS0NTY"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/initiation/~3/-CUgSnS0NTY/credit-suisse-initiates-coverage-on-general-motors"">View article...</A></p></body></html>"
|"Paul Quintaro"||"8/13/2014 3:57:55 PM"|"Stifel Earlier Assumed Coverage On TripAdvisor With Buy Rating, $120 Target"|"Stifel analyst Scott Devitt earlier resumed coverage on TripAdvisor, Inc. (Nasdaq: TRIP <http://feeds.benzinga.com/stock/trip#Nasdaq> ) with ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/initiation/~4/yP_XCyKy-BY> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/initiation/~3/yP_XCyKy-BY/stifel-earlier-assumed-coverage-on-tripadvisor-with-buy-> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/initiation?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>Stifel analyst Scott Devitt earlier resumed coverage on <b>TripAdvisor, Inc.</b> (Nasdaq: <a class=""ticker"" href=""/stock/trip#Nasdaq"">TRIP</a>) with ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/initiation/~4/yP_XCyKy-BY"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/initiation/~3/yP_XCyKy-BY/stifel-earlier-assumed-coverage-on-tripadvisor-with-buy-"">View article...</A></p></body></html>"
|"Paul Quintaro"||"8/13/2014 3:06:09 PM"|"Stifel Resumes Coverage On LinkedIn With Buy Rating, $250 Target; Shares Up ~1%"|"Stifel analyst Scott Devitt resumed coverage on LinkedIn Corporation (NYSE: ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/initiation/~4/GyvXvZaPmRg> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/initiation/~3/GyvXvZaPmRg/stifel-resumes-coverage-on-linkedin-with-buy-rating-250-> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/initiation?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>Stifel analyst Scott Devitt resumed coverage on LinkedIn Corporation (NYSE: ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/initiation/~4/GyvXvZaPmRg"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/initiation/~3/GyvXvZaPmRg/stifel-resumes-coverage-on-linkedin-with-buy-rating-250-"">View article...</A></p></body></html>"
|"Paul Quintaro"||"8/13/2014 2:46:57 PM"|"Yelp Shares Rally Sharply, Now Nearing $75 Level; Stifel Earlier Resumed with Buy, $85 Target"|"Citing the company's dominant presence in the review website market, ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/initiation/~4/aLTOuEXx44U> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/initiation/~3/aLTOuEXx44U/yelp-shares-rally-sharply-now-nearing-75-level-stifel-ea> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/initiation?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>Citing the company&#039;s dominant presence in the review website market, ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/initiation/~4/aLTOuEXx44U"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/initiation/~3/aLTOuEXx44U/yelp-shares-rally-sharply-now-nearing-75-level-stifel-ea"">View article...</A></p></body></html>"
|"Luke Jacobi"||"8/13/2014 2:05:28 PM"|"Why Pandora Is Up 8%"|"Shares of Pandora Media (NYSE: P <http://feeds.benzinga.com/stock/p#NYSE> ) ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/initiation/~4/e5oyA_Qb1_A> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/initiation/~3/e5oyA_Qb1_A/why-pandora-is-up-8> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/initiation?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>  Shares of <strong>Pandora Media</strong> (NYSE: <a class=""ticker"" href=""/stock/p#NYSE"">P</a>) ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/initiation/~4/e5oyA_Qb1_A"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/initiation/~3/e5oyA_Qb1_A/why-pandora-is-up-8"">View article...</A></p></body></html>"
|"Luke Jacobi"||"8/14/2014 9:55:20 AM"|"UPDATE: Credit Suisse Initiates Coverage On TRW Automotive"|"Credit Suisse says there is limited upside ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/initiation/~4/8dDFqznCmN4> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/initiation/~3/8dDFqznCmN4/update-credit-suisse-initiates-coverage-on-trw-automotiv> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/initiation?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>  Credit Suisse says there is limited upside ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/initiation/~4/8dDFqznCmN4"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/initiation/~3/8dDFqznCmN4/update-credit-suisse-initiates-coverage-on-trw-automotiv"">View article...</A></p></body></html>"
|"Paul Quintaro"||"8/14/2014 9:28:05 AM"|"UPDATE: Credit Suisse Initiates Coverage on Delphi Automotive plc at Outperform, Announces $83.00 PT"|"Credit Suisse analyst Dan Galves initiated coverage on Delphi (NYSE: DLPH <http://feeds.benzinga.com/stock/dlph#NYSE> ) with an ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/initiation/~4/VJeVEmSEVUw> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/initiation/~3/VJeVEmSEVUw/update-credit-suisse-initiates-coverage-on-delphi-automo> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/initiation?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>Credit Suisse analyst Dan Galves initiated coverage on Delphi (NYSE: <a class=""ticker"" href=""/stock/dlph#NYSE"">DLPH</a>) with an ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/initiation/~4/VJeVEmSEVUw"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/initiation/~3/VJeVEmSEVUw/update-credit-suisse-initiates-coverage-on-delphi-automo"">View article...</A></p></body></html>"
|"Lisa Levin"||"8/14/2014 9:25:26 AM"|"Benzinga's Top Initiations"|"Analysts at Bernstein initiated coverage on InterOil (NYSE: 

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/initiation/~4/663XVVDFFFw> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/initiation/~3/663XVVDFFFw/benzingas-top-initiations> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/initiation?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>Analysts at Bernstein initiated coverage on InterOil (NYSE: <a ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/initiation/~4/663XVVDFFFw"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/initiation/~3/663XVVDFFFw/benzingas-top-initiations"">View article...</A></p></body></html>"
|"Eric Niederer"||"8/14/2014 9:09:42 AM"|"UPDATE: Credit Suisse Initiates Coverage On Lear"|"In a note dated August 13, Credit Suisse ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/initiation/~4/daq_BExPbR4> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/initiation/~3/daq_BExPbR4/update-credit-suisse-initiates-coverage-on-lear> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/initiation?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>  In a note dated August 13, Credit Suisse ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/initiation/~4/daq_BExPbR4"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/initiation/~3/daq_BExPbR4/update-credit-suisse-initiates-coverage-on-lear"">View article...</A></p></body></html>"
|"Monica Gerson"||"8/14/2014 9:02:16 AM"|"Deutsche Bank Initiates TD Ameritrade Holding With Buy"|"Analysts at Deutsche Bank initiated coverage on shares of TD Ameritrade Holding (NYSE: 

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/initiation/~4/D9GnD7SkWZY> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/initiation/~3/D9GnD7SkWZY/deutsche-bank-initiates-td-ameritrade-holding-with-buy> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/initiation?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>Analysts at Deutsche Bank initiated coverage on shares of TD Ameritrade Holding (NYSE: <a class=""ticker"" ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/initiation/~4/D9GnD7SkWZY"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/initiation/~3/D9GnD7SkWZY/deutsche-bank-initiates-td-ameritrade-holding-with-buy"">View article...</A></p></body></html>"
|"Luke Jacobi"||"8/14/2014 8:50:55 AM"|"Credit Suisse: China An Opportunity, Margins A Drawback For Ford"|"Ford (NYSE: F <http://feeds.benzinga.com/stock/f#NYSE> ) shares were bid higher ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/initiation/~4/8wkd8nowYXo> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/initiation/~3/8wkd8nowYXo/credit-suisse-china-an-opportunity-margins-a-drawback-fo> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/initiation?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>  <strong>Ford</strong> (NYSE: <a class=""ticker"" href=""/stock/f#NYSE"">F</a>) shares were bid higher ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/initiation/~4/8wkd8nowYXo"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/initiation/~3/8wkd8nowYXo/credit-suisse-china-an-opportunity-margins-a-drawback-fo"">View article...</A></p></body></html>"
|"Monica Gerson"||"8/14/2014 8:32:01 AM"|"Maxim Group Initiates IAC/InterActiveCorp At Buy"|"Analysts at Maxim Group initiated coverage on shares of IAC/InterActiveCorp (NASDAQ: IACI <http://feeds.benzinga.com/stock/iaci#NASDAQ> ) ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/initiation/~4/5eM8LfjOzu4> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/initiation/~3/5eM8LfjOzu4/maxim-group-initiates-iacinteractivecorp-at-buy> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/initiation?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>Analysts at Maxim Group initiated coverage on shares of IAC/InterActiveCorp (NASDAQ: <a class=""ticker"" href=""/stock/iaci#NASDAQ"">IACI</a>) ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/initiation/~4/5eM8LfjOzu4"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/initiation/~3/5eM8LfjOzu4/maxim-group-initiates-iacinteractivecorp-at-buy"">View article...</A></p></body></html>"
|"Eric Niederer"||"8/14/2014 8:12:59 AM"|"Credit Suisse Initiates Coverage On Tesla, Says It's 'Not A Fair Fight' "|"In a note dated August 13, Credit Suisse ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/initiation/~4/jfh_hr09hlA> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/initiation/~3/jfh_hr09hlA/credit-suisse-initiates-coverage-on-tesla-says-its-not-a> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/initiation?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>  In a note dated August 13, Credit Suisse ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/initiation/~4/jfh_hr09hlA"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/initiation/~3/jfh_hr09hlA/credit-suisse-initiates-coverage-on-tesla-says-its-not-a"">View article...</A></p></body></html>"
